,filename,place,floor,x,y,orientation,sample_id,timestamp,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:d0,00:17:df:7d:70:51,00:15:f9:6c:7d:71,00:17:df:7d:70:52,00:17:df:7d:70:50,00:15:f9:6c:7d:70,00:15:f9:6c:7d:72,88:e3:ab:11:f4:ee,00:11:21:66:75:81,00:11:21:66:75:80,00:11:21:66:75:82,00:12:da:9e:32:31,00:12:da:9e:32:32,00:12:da:9e:32:30,00:11:21:6c:4e:71,00:11:21:6c:4e:72,00:11:21:6c:4e:70,00:12:80:17:ac:ae,00:15:f9:6c:7d:21,00:11:21:6c:50:e0,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:12:da:9e:31:91,00:15:f9:6c:7d:22,00:15:f9:6c:7d:20,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:43:f1:c4:41,00:12:43:f1:c4:40,00:12:43:f1:c4:42,bc:14:01:9c:37:08,bc:14:01:9c:37:09,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16
830,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,10,1461869722688,,,,,,,,-67.0,,,-68.0,-67.0,,,,-88.0,-76.0,-76.0,-75.0,-53.0,-53.0,-53.0,,-58.0,-73.0,-73.0,-83.0,,-57.0,-57.0,,,,,,,,,
831,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,11,1461869722688,,,,,,,,-66.0,,,-66.0,-66.0,,-87.0,-90.0,-89.0,-76.0,-76.0,-74.0,-69.0,-70.0,-70.0,,-62.0,-74.0,-75.0,-74.0,,-62.0,-62.0,,,,,,,,,
832,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,12,1461869722688,,,,,,,,-69.0,,,-70.0,-73.0,,-87.0,-90.0,-89.0,-75.0,-76.0,-75.0,-49.0,-49.0,-49.0,,-60.0,-75.0,-75.0,-74.0,,-59.0,-59.0,,,,,,,,,
833,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,13,1461869722688,,,,,,,,-66.0,,,-66.0,-66.0,,,,,-74.0,-74.0,-72.0,-50.0,-50.0,-50.0,,-56.0,-73.0,-73.0,-73.0,,-57.0,-56.0,,,,,,,,,
834,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,14,1461869722688,,,,,,,,-71.0,,,-70.0,-69.0,,,,,-78.0,-77.0,-74.0,-51.0,-51.0,-52.0,,-58.0,-73.0,-74.0,-73.0,,-59.0,-58.0,,,,,,,,,
835,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,15,1461869722688,,,,,,,,-65.0,,,-65.0,-65.0,,,,,-72.0,-75.0,-75.0,-53.0,-53.0,-53.0,,-58.0,-74.0,-73.0,-73.0,,-58.0,-59.0,,,,,,,,,
836,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,16,1461869722688,,,,,,,,-65.0,,,-72.0,-70.0,,,,-89.0,-76.0,-75.0,-73.0,-48.0,-48.0,-48.0,,-63.0,-74.0,-74.0,-74.0,,-63.0,-63.0,,,,,,,,,
837,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,17,1461869722688,,,,,,,,-68.0,,,-68.0,-68.0,,,,-87.0,-77.0,-76.0,-74.0,-49.0,-49.0,-49.0,,-59.0,-74.0,-74.0,-73.0,,-59.0,-59.0,,,,,,,,,
838,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,18,1461869722688,,,,,,,,-67.0,,,-67.0,-67.0,,,,-87.0,-73.0,-72.0,-71.0,-48.0,-48.0,-48.0,,-64.0,-72.0,-73.0,-73.0,,-59.0,-64.0,,,,,,,,,
839,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,19,1461869722688,,,,,,,,-67.0,,,-67.0,-67.0,,,,,-75.0,-73.0,-73.0,-50.0,-50.0,-50.0,,-59.0,-83.0,-73.0,-83.0,,-58.0,-59.0,,,,,,,,,
840,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,228.77518,0,1461869597268,,,,,,,,-56.0,,,-57.0,-57.0,,,,,-69.0,-77.0,-75.0,-45.0,-46.0,-46.0,,-57.0,-75.0,-74.0,-74.0,,-57.0,-58.0,,,,,,,,,
841,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,1,1461869597268,,,,,,,,-58.0,,,-59.0,-61.0,,,,,-79.0,-79.0,-76.0,-45.0,-45.0,-46.0,,-57.0,-77.0,-77.0,-77.0,,-57.0,-57.0,,,,,,,,,
842,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,2,1461869597268,,,,,,,,-58.0,,,-58.0,-58.0,,,,,-79.0,-75.0,-76.0,-50.0,-50.0,-50.0,,-62.0,-84.0,-83.0,-85.0,,-62.0,-62.0,,,,,,,,,
843,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,3,1461869597268,,,,,,,,-61.0,,,-60.0,-61.0,,,,,-79.0,-75.0,-76.0,-45.0,-45.0,-45.0,,-57.0,-76.0,-76.0,-75.0,,-63.0,-56.0,,,,,,,,,
844,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,4,1461869597268,,,,,,,,-62.0,,,-62.0,-62.0,,,,,-78.0,,-78.0,-44.0,-44.0,-44.0,,-62.0,-76.0,-75.0,-75.0,,-62.0,-62.0,,,,,,,,,
845,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,5,1461869597268,,,,,,,,-59.0,,,-58.0,-59.0,,,,,-87.0,-85.0,-77.0,-44.0,-45.0,-45.0,,-62.0,-76.0,-76.0,-77.0,,-62.0,-62.0,,,,,,,,,
846,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,6,1461869597268,,,,,,,,-58.0,,,-59.0,-59.0,,,,,-77.0,-76.0,-76.0,-45.0,-44.0,-45.0,,-62.0,-76.0,-76.0,-76.0,,-56.0,-57.0,,,,,,,,,
847,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,7,1461869597268,,,,,,,,-58.0,,,-58.0,-59.0,,,,,-77.0,-77.0,-75.0,-44.0,-45.0,-44.0,,-62.0,-76.0,-75.0,-75.0,,-56.0,-56.0,,,,,,,,,
848,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,8,1461869597268,,,,,,,,-62.0,,,-62.0,-62.0,,,,,-76.0,-85.0,-79.0,-44.0,-44.0,-45.0,,-62.0,-76.0,-75.0,-84.0,,-62.0,-62.0,,,,,,,,,
849,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,9,1461869597268,,,,,,,,-59.0,,,-62.0,-62.0,,,,,-76.0,-78.0,-77.0,-44.0,-44.0,-45.0,,-56.0,-76.0,-76.0,-75.0,,-56.0,-56.0,,,,,,,,,
850,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,10,1461869597268,,,,,,,,-58.0,,,-59.0,-62.0,,,,,-76.0,-76.0,-78.0,-45.0,-44.0,-44.0,,-58.0,-76.0,-78.0,-79.0,,-61.0,-60.0,,,,,,,,,
851,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,11,1461869597268,,,,,,,,-59.0,,,-61.0,-60.0,,,,,-76.0,-78.0,-78.0,-45.0,-45.0,-45.0,,-62.0,-76.0,-76.0,-76.0,,-63.0,-62.0,,,,,,,,,
852,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,12,1461869597268,,,,,,,,-57.0,,,-58.0,-57.0,,,,,-77.0,-76.0,-77.0,-42.0,-42.0,-38.0,,-56.0,-73.0,-73.0,-73.0,,-64.0,-56.0,,,,,,,,,
853,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,13,1461869597268,,,,,,,,-58.0,,,-57.0,-60.0,,,,,-82.0,-81.0,-81.0,-51.0,-52.0,-52.0,,-57.0,-75.0,-75.0,-75.0,,-64.0,-56.0,,,,,,,,,
854,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,14,1461869597268,,,,,,,,-59.0,,,-59.0,-59.0,,,,,-77.0,-80.0,-76.0,-46.0,-45.0,-45.0,,-62.0,-74.0,-75.0,-75.0,,-62.0,-62.0,,,,,,,,,
855,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,15,1461869597268,,,,,,,,-58.0,,,-58.0,-58.0,,,,,-84.0,-78.0,-75.0,-47.0,-46.0,-46.0,,-61.0,-74.0,-75.0,-83.0,,-61.0,-57.0,,,,,,,,,
856,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,16,1461869597268,,,,,,,,-58.0,,,-59.0,-57.0,,,,,-85.0,-77.0,-76.0,-46.0,-46.0,-46.0,,-62.0,-84.0,-84.0,-76.0,,-56.0,-56.0,,,,,,,,,
857,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,17,1461869597268,,,,,,,,-58.0,,,-58.0,-58.0,,,,,-77.0,-79.0,-77.0,-45.0,-44.0,-45.0,,-61.0,-80.0,-81.0,-76.0,,-61.0,-59.0,,,,,,,,,
858,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,18,1461869597268,,,,,,,,-57.0,,,-58.0,-57.0,,,,,-73.0,-84.0,-77.0,-37.0,-37.0,-37.0,,-57.0,-79.0,-79.0,-79.0,,-56.0,-55.0,,,,,,,,,
859,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,19,1461869597268,,,,,,,,-59.0,,,-58.0,-59.0,,,,,-77.0,-78.0,-74.0,-43.0,-42.0,-42.0,,-55.0,-81.0,-81.0,-81.0,,-56.0,-56.0,,,,,,,,,
860,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,0,1461869450164,,,,,,,,-63.0,,,-64.0,-64.0,,,,,-82.0,-82.0,-73.0,-49.0,-49.0,-49.0,,-67.0,-73.0,-72.0,-73.0,,-67.0,-66.0,,,-89.0,,,,,,
861,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,1,1461869450164,,,,,,,,-64.0,,,-68.0,-68.0,,,,,-78.0,-84.0,-73.0,-43.0,-42.0,-42.0,,-56.0,-76.0,-77.0,-77.0,,-68.0,-56.0,,,,,,,,,
862,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,2,1461869450164,,,,,,,,-66.0,,,-66.0,-66.0,,,,,-78.0,-84.0,,-43.0,-42.0,-43.0,,-64.0,-75.0,-76.0,-76.0,,-64.0,-55.0,,,,,,,,,
863,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,3,1461869450164,,,,,,,,-66.0,,,-66.0,-66.0,,,,,-84.0,-79.0,-76.0,-43.0,-43.0,-43.0,,-64.0,-75.0,-75.0,-83.0,,-63.0,-64.0,,,,,,,,,
864,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,4,1461869450164,,,,,,,,-71.0,,,-71.0,-71.0,,,,,-75.0,-82.0,-76.0,-43.0,-43.0,-43.0,,-56.0,-76.0,-75.0,-77.0,,-56.0,-56.0,,,,-89.0,,,,,
865,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,5,1461869450164,,,,,,,,-67.0,,,-67.0,-67.0,,,,,-75.0,-77.0,,-42.0,-42.0,-42.0,,-67.0,-79.0,-81.0,-81.0,,-66.0,-66.0,,,,-89.0,-88.0,,,,
866,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,6,1461869450164,,,,,,,,-67.0,,,-67.0,-67.0,,,,,-76.0,-75.0,,-42.0,-43.0,-43.0,,-64.0,-77.0,-78.0,-76.0,,-64.0,-64.0,,,,,-88.0,,,,
867,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,7,1461869450164,,,,,,,,-67.0,,,-67.0,-70.0,,,,,-77.0,-77.0,,-42.0,-43.0,-42.0,,-65.0,-77.0,-77.0,-77.0,,-65.0,-65.0,,,,,,,,,
868,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,8,1461869450164,,,,,,,,-67.0,,,-67.0,-67.0,,,,,-76.0,-77.0,,-44.0,-44.0,-44.0,,-56.0,-77.0,-77.0,-77.0,,-66.0,-55.0,,,,-89.0,,,,,
869,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,9,1461869450164,,,,,,,,-67.0,,,-67.0,-67.0,,,,,-76.0,-83.0,,-43.0,-44.0,-43.0,,-55.0,-80.0,-81.0,-80.0,,-55.0,-55.0,,,,-89.0,-88.0,,,,
870,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,10,1461869450164,,,,,,,,-67.0,,,-67.0,-67.0,,,,,,-78.0,-85.0,-44.0,-43.0,-44.0,,-66.0,-80.0,-79.0,-80.0,,-66.0,-67.0,,,,,-88.0,,,,
871,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,11,1461869450164,,,,,,,,-72.0,,,-71.0,-72.0,,,,,-86.0,-81.0,-76.0,-44.0,-44.0,-44.0,,-64.0,-80.0,-81.0,-80.0,,-64.0,-56.0,,,,,,,,,
872,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,12,1461869450164,,,,,,,,-67.0,,,-67.0,-67.0,,,,,-85.0,-81.0,-76.0,-44.0,-44.0,-44.0,,-64.0,-78.0,-78.0,-79.0,,-64.0,-64.0,,,,,,,,,
873,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,13,1461869450164,,,,,,,,-70.0,,,-69.0,-66.0,,,,,-80.0,-86.0,,-44.0,-43.0,-44.0,,-64.0,-81.0,-79.0,-79.0,,-64.0,-64.0,,,,-86.0,-85.0,,,,
874,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,14,1461869450164,,,,,,,,-67.0,,,-68.0,-67.0,,,,,-80.0,-81.0,-81.0,-44.0,-44.0,-44.0,,-67.0,-75.0,-76.0,-76.0,,-66.0,-67.0,,,,-86.0,-85.0,,,,
875,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,15,1461869450164,,,,,,,,-66.0,,,-66.0,-66.0,,,,,-80.0,-80.0,-75.0,-45.0,-44.0,-44.0,,-56.0,-80.0,-79.0,-80.0,,-56.0,-57.0,,,,,,,,,
876,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,16,1461869450164,,,,,,,,-68.0,,,-68.0,-67.0,,,,,-84.0,-78.0,-75.0,-43.0,-44.0,-44.0,,-65.0,-80.0,-78.0,-80.0,,-56.0,-65.0,,-92.0,,,,,,,
877,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,17,1461869450164,,,,,,,,-68.0,,,-67.0,-67.0,,,,,-84.0,-80.0,,-44.0,-44.0,-44.0,,-64.0,-77.0,-76.0,-81.0,,-64.0,-64.0,,-92.0,,-88.0,,,,,
878,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,18,1461869450164,,,,,,,,-67.0,,,-66.0,-67.0,,,,,-75.0,-83.0,-80.0,-43.0,-43.0,-43.0,,-65.0,-81.0,-81.0,-81.0,,-65.0,-64.0,,,,-88.0,,,,,
879,"right-to-left-point(31.75,11.25).json",ed2.fct.unl.pt,2,31.75,11.25,228.77518,19,1461869450164,,,,,,,,-67.0,,,-67.0,-67.0,,,,,-81.0,-80.0,-84.0,-44.0,-44.0,-43.0,,-64.0,-78.0,-77.0,-77.0,,-65.0,-64.0,,,,-85.0,,,,,
880,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,222.15219,0,1461869354781,,,,,,,,-71.0,,,-72.0,-65.0,,,,,-76.0,-76.0,-75.0,-48.0,-48.0,-48.0,,-63.0,-77.0,-78.0,-77.0,,-62.0,-62.0,,,,,,,,,
881,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,1,1461869354781,,,,,,,,-77.0,,,-73.0,-73.0,,,,,-74.0,-78.0,-75.0,-51.0,-51.0,-51.0,,-58.0,-81.0,-82.0,-81.0,,-58.0,-58.0,,-90.0,,,-88.0,,,,
882,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,2,1461869354781,,,,,,,,-68.0,,,-68.0,-68.0,,,,,-78.0,-78.0,-77.0,-51.0,-50.0,-50.0,,-56.0,-81.0,-79.0,-79.0,,-60.0,-61.0,,-90.0,,,-88.0,,,,
883,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,3,1461869354781,,,,,,,,-69.0,,,-69.0,-70.0,,,,,-80.0,-79.0,-79.0,-51.0,-51.0,-50.0,,-58.0,-81.0,-82.0,-82.0,,-58.0,-57.0,,,,,,,,,
884,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,4,1461869354781,,,,,,,,-69.0,,,-69.0,-69.0,,,,,-79.0,-77.0,-78.0,-51.0,-51.0,-50.0,,-62.0,-83.0,-84.0,-83.0,,-62.0,-62.0,,-89.0,,,,,,,
885,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,5,1461869354781,,,,,,,,-70.0,,,-70.0,-70.0,,,,,-78.0,-75.0,-78.0,-50.0,-50.0,-50.0,,-60.0,-82.0,-80.0,-81.0,,-61.0,-59.0,,-89.0,,,,,,,
886,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,6,1461869354781,,,,,,,,-67.0,,,-69.0,-67.0,,,,,-80.0,-77.0,-78.0,-50.0,-50.0,-51.0,,-62.0,-81.0,-81.0,-83.0,,-63.0,-63.0,,,,,,,,,
887,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,7,1461869354781,,,,,,,,-69.0,,,-69.0,-69.0,,,,,-79.0,-79.0,-76.0,-51.0,-51.0,-51.0,,-62.0,-83.0,-82.0,-82.0,,-62.0,-62.0,,,,,-89.0,,,,
888,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,8,1461869354781,,,,,,,,-69.0,,,-69.0,-69.0,,,,,-76.0,-78.0,-78.0,-51.0,-51.0,-51.0,,-62.0,-82.0,-80.0,-82.0,,-62.0,-62.0,,,,,-89.0,,,,
889,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,9,1461869354781,,,,,,,,-69.0,,,-69.0,-69.0,,,,,-79.0,-80.0,-80.0,-50.0,-51.0,-50.0,,-62.0,-83.0,-84.0,-82.0,,-62.0,-63.0,,,,,,,,,
890,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,10,1461869354781,,,,,,,,-69.0,,,-68.0,-69.0,,,,,-80.0,-78.0,-79.0,-50.0,-51.0,-51.0,,-62.0,-80.0,-83.0,-80.0,,-58.0,-62.0,,,,,,,,,
891,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,11,1461869354781,,,,,,,,-68.0,,,-69.0,-68.0,,,,,-77.0,-77.0,-80.0,-50.0,-50.0,-50.0,,-62.0,-81.0,-83.0,-82.0,,-62.0,-62.0,,,-89.0,,,,,,
892,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,12,1461869354781,,,,,,,,-69.0,,,-69.0,-69.0,,,,,-76.0,-78.0,-77.0,-51.0,-52.0,-51.0,,-62.0,-85.0,-84.0,-84.0,,-62.0,-56.0,,,-89.0,,,,,,
893,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,13,1461869354781,,,,,,,,-70.0,,,-70.0,-70.0,,,,,-77.0,-77.0,-77.0,-51.0,-51.0,-51.0,,-62.0,-83.0,-81.0,-81.0,,-62.0,-62.0,,,,,-88.0,,,,
894,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,14,1461869354781,,,,,,,,-69.0,,,-70.0,-70.0,,,,,-78.0,-78.0,-79.0,-51.0,-50.0,-51.0,,-56.0,-82.0,-83.0,-83.0,,-57.0,-57.0,,,,,-88.0,,,,
895,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,15,1461869354781,,,,,,,,-70.0,,,-69.0,-70.0,,,,,-77.0,-79.0,-77.0,-51.0,-51.0,-51.0,,-57.0,-81.0,-82.0,-82.0,,-57.0,-57.0,,-89.0,,-88.0,,,,,
896,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,16,1461869354781,,,,,,,,-68.0,,,-69.0,-68.0,,,,,-78.0,-79.0,-77.0,-50.0,-50.0,-50.0,,-62.0,-84.0,-84.0,-84.0,,-62.0,-62.0,,-89.0,,-88.0,,,,,
897,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,17,1461869354781,,,,,,,,-68.0,,,-71.0,-69.0,,,,,-79.0,-78.0,-79.0,-52.0,-52.0,-52.0,,-58.0,-78.0,-80.0,-82.0,,-59.0,-60.0,,-89.0,,-88.0,,,,,
898,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,18,1461869354781,,,,,,,,-69.0,,,-69.0,-68.0,,,,,-75.0,-77.0,-76.0,-50.0,-50.0,-51.0,,-62.0,-82.0,-79.0,-82.0,,-62.0,-62.0,,-89.0,,,,,,,
899,"right-to-left-point(33.75,11.25).json",ed2.fct.unl.pt,2,33.75,11.25,212.73723,19,1461869354781,,,,,,,,-70.0,,,-70.0,-70.0,,,,,-78.0,-75.0,-78.0,-50.0,-51.0,-51.0,,-62.0,-80.0,-79.0,-82.0,,-62.0,-62.0,,,,,,,,,
900,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,0,1461869252280,,,,,,,,-75.0,,,-75.0,-76.0,,,,,-81.0,-79.0,-78.0,-56.0,-56.0,-56.0,,-69.0,-80.0,-77.0,-82.0,,-69.0,-70.0,,,,,,,,,
901,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,1,1461869252280,,,,,,,,-71.0,,,-71.0,-71.0,,,,,-77.0,-80.0,-80.0,-67.0,-67.0,-66.0,,-71.0,-83.0,-85.0,-83.0,,-71.0,-74.0,,,,,,,,,
902,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,2,1461869252280,,,,,,,,-73.0,,,-74.0,-73.0,,,,,-81.0,-78.0,-82.0,-66.0,-66.0,-65.0,,-68.0,-82.0,-81.0,-83.0,,-68.0,-69.0,,,,,,,,,
903,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,3,1461869252280,,,,,,,,-74.0,,,-74.0,-77.0,,,,,-79.0,-81.0,-77.0,-65.0,-65.0,-65.0,,-69.0,-82.0,-85.0,-85.0,,-70.0,-69.0,,,,,,,,,
904,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,4,1461869252280,,,,,,,,-74.0,,,-72.0,-74.0,,,,,-76.0,-76.0,-76.0,-58.0,-59.0,-70.0,,-69.0,-85.0,-85.0,-84.0,,-69.0,-69.0,,,,,,,,,
905,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,5,1461869252280,,,,,,,,-73.0,,,-75.0,-74.0,,,,,-80.0,-78.0,-78.0,-65.0,-65.0,-65.0,,-69.0,-85.0,-83.0,-83.0,,-69.0,-69.0,,-87.0,,-89.0,,,,,
906,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,6,1461869252280,,,,,,,,-74.0,,,-74.0,-74.0,,,,,-79.0,-78.0,-80.0,-62.0,-63.0,-63.0,,-69.0,-84.0,-86.0,-85.0,,-69.0,-70.0,,-87.0,,-89.0,,,,,
907,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,7,1461869252280,,,,,,,,-70.0,,,-70.0,-71.0,,,,,-80.0,-80.0,-79.0,-62.0,-63.0,-63.0,,-72.0,-84.0,-81.0,-82.0,,-71.0,-71.0,,,,,,,,,
908,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,8,1461869252280,,,,,,,,-73.0,,,-75.0,-75.0,,,,,-81.0,-80.0,-80.0,-59.0,-58.0,-59.0,,-70.0,-84.0,-84.0,-85.0,,-70.0,-70.0,,,,,,,,,
909,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,9,1461869252280,,,,,,,,-74.0,,,-73.0,-73.0,,,,,-80.0,-80.0,-78.0,-61.0,-61.0,-61.0,,-70.0,-85.0,-86.0,-86.0,,-70.0,-70.0,,,,,,,,,
910,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,10,1461869252280,,,,,,,,-72.0,,,-72.0,-72.0,,,,,-79.0,-79.0,-78.0,-63.0,-63.0,-63.0,,-68.0,-85.0,-83.0,-84.0,,-68.0,-68.0,,,,,,,,,
911,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,11,1461869252280,,,,,,,,-73.0,,,-74.0,-73.0,,,,,-80.0,-79.0,-78.0,-64.0,-64.0,-64.0,,-69.0,-84.0,-85.0,-86.0,,-69.0,-69.0,,,,,,,,,
912,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,12,1461869252280,,,,,,,,-73.0,,,-72.0,-73.0,,,,,-79.0,-80.0,-80.0,-65.0,-65.0,-64.0,,-72.0,-86.0,-84.0,-84.0,,-72.0,-72.0,,,,,,,,,
913,"right-to-left-point(35.75,11.25).json",ed2.fct.unl.pt,2,35.75,11.25,222.15219,13,1461869252280,,,,,,,,-71.0,,,-71.0,-74.0,,,,,-79.0,-80.0,-76.0,-64.0,-64.0,-64.0,,-70.0,-86.0,-84.0,-83.0,,-70.0,-70.0,,,,,,,,,
