Fingerprint ID,coordinate_X,coordinate_Y,00:12:da:9e:32:31,00:15:f9:6c:7d:72,00:15:f9:6c:7d:71,00:15:f9:6c:7d:70,00:12:da:9e:32:30,00:11:21:6c:4e:72,00:11:21:6c:4e:71,00:15:f9:6c:7d:21,00:11:21:6c:50:e2,00:11:21:6c:4e:70,00:11:21:6c:50:e1,00:11:21:6c:50:e0,00:12:da:9e:32:32,00:15:f9:6c:7d:20,00:15:f9:6c:7d:22,00:11:21:66:75:81,00:11:21:66:75:82,00:11:21:66:75:80,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:1b:fc:22:43:4e,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:d0,00:12:80:17:ac:ae,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:17:df:7d:70:51,00:17:df:7d:70:52,00:12:da:9e:31:91,00:0f:60:06:71:2e,00:12:43:f1:c4:41,00:12:43:f1:c4:40,00:12:43:f1:c4:42,bc:14:01:9c:37:08,bc:14:01:9c:37:09,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16
750,2.25,0.75,-86.0,-87.0,-82.0,-85.0,-85.0,,,,,,,,-85.0,,,,,,-49.0,-49.0,-50.0,,-69.0,-69.0,-69.0,,,-91.0,,,,,,,,,,,
751,2.25,0.75,-89.0,-80.0,-81.0,,-87.0,,,,,,,,-88.0,,,,,,-48.0,-48.0,-48.0,,-68.0,-68.0,-68.0,,,-88.0,,,,,,,,,,,
752,2.25,0.75,-85.0,-87.0,-84.0,-86.0,-85.0,,,,,,,,-86.0,,,,,,-50.0,-50.0,-49.0,,-69.0,-69.0,-69.0,,,-88.0,,,,,,,,,,,
753,2.25,0.75,-83.0,-84.0,-83.0,-84.0,-83.0,,,,,,,,-83.0,,,,,,-52.0,-52.0,-52.0,,-70.0,-70.0,-70.0,,,-89.0,,,,,,,,,,,
754,2.25,0.75,-88.0,-84.0,-82.0,-84.0,-88.0,,,,,,,,-83.0,,,,,,-52.0,-52.0,-53.0,,-75.0,-74.0,-75.0,,,-89.0,,,,,,,,,,,
755,2.25,0.75,-85.0,-85.0,-85.0,-84.0,-88.0,,,,,,,,-84.0,,,,,,-51.0,-50.0,-50.0,,-67.0,-67.0,-68.0,,,-89.0,,,,,,,,,,,
756,2.25,0.75,-85.0,-85.0,-83.0,-84.0,-86.0,,,,,,,,-86.0,,,,-89.0,,-50.0,-50.0,-50.0,,-71.0,-71.0,-72.0,,,-90.0,,,,,,,,,,,
757,2.25,0.75,-85.0,-85.0,-83.0,,-84.0,,,,,,,,-83.0,,,-88.0,-89.0,,-50.0,-50.0,-51.0,,-72.0,-72.0,-72.0,,,-89.0,,,,,,,,,,,
758,2.25,0.75,-82.0,-83.0,-82.0,,-83.0,,,,,,,,-84.0,,,-88.0,,,-50.0,-51.0,-50.0,,-72.0,-71.0,-71.0,,,-88.0,,,,,,,,,,,
759,2.25,0.75,-85.0,-83.0,-83.0,,-85.0,,,,,,,,-84.0,,,,,,-50.0,-50.0,-50.0,,-73.0,-73.0,-73.0,,,-88.0,,,,,,,,,,,
760,21.75,11.25,-70.0,-61.0,-62.0,-62.0,-70.0,-68.0,-68.0,-75.0,-75.0,-68.0,-75.0,-75.0,-80.0,-74.0,-74.0,-87.0,-85.0,-88.0,,,,,,,,,,,,,,,,,,,,,
761,21.75,11.25,-73.0,-58.0,-58.0,-57.0,-73.0,-65.0,-65.0,-69.0,-82.0,-66.0,-82.0,-78.0,-73.0,-69.0,-69.0,-84.0,-84.0,-85.0,,,,,,,,,,,,,,,,,,,,,
762,21.75,11.25,-70.0,-54.0,-59.0,-59.0,-70.0,-64.0,-63.0,-70.0,-77.0,-64.0,-76.0,-75.0,-70.0,-70.0,-70.0,-88.0,-85.0,-86.0,,,,,,,,,,,,,,,,,,,,,
763,21.75,11.25,-72.0,-55.0,-54.0,-54.0,-71.0,-63.0,-63.0,-67.0,-75.0,-64.0,-75.0,-74.0,-71.0,-67.0,-67.0,-85.0,-85.0,-85.0,,,,,,,,,,,,,,,,,,,,,
764,21.75,11.25,-77.0,-56.0,-56.0,-53.0,-71.0,-64.0,-64.0,-69.0,-72.0,-64.0,-76.0,-75.0,-76.0,-67.0,-69.0,-85.0,-84.0,-85.0,,,,,,,,,,,,,,,,,,,,,
765,21.75,11.25,-75.0,-55.0,-55.0,-55.0,-76.0,-64.0,-64.0,-68.0,-76.0,-64.0,-76.0,-75.0,-76.0,-68.0,-69.0,-84.0,-84.0,-85.0,,,,,,,,,,,,,,,,,,,,,
766,21.75,11.25,-77.0,-53.0,-52.0,-51.0,-77.0,-64.0,-64.0,-67.0,-85.0,-64.0,-75.0,-75.0,-71.0,-67.0,-68.0,-87.0,-86.0,-86.0,,,,,,,,,,,,,,,,,,,,,
767,21.75,11.25,-70.0,-57.0,-56.0,-52.0,-71.0,-64.0,-63.0,-69.0,-75.0,-64.0,-86.0,-85.0,-71.0,-68.0,-69.0,-86.0,-85.0,-85.0,,,,,,,,,,,,,,,,,,,,,
768,21.75,11.25,-76.0,-56.0,-56.0,-57.0,-73.0,-64.0,-64.0,-68.0,-75.0,-63.0,-76.0,-76.0,-77.0,-67.0,-69.0,-85.0,-86.0,-84.0,,,,,,,,,,,,,,,,,,,,,
769,21.75,11.25,-71.0,-56.0,-56.0,-56.0,-71.0,-59.0,-63.0,-69.0,-85.0,-58.0,-77.0,-76.0,-71.0,-69.0,-69.0,-85.0,-85.0,-84.0,,,,,,,,,,,,,,,,,,,,,
770,21.75,11.25,-72.0,-57.0,-54.0,-53.0,-70.0,-67.0,-68.0,-67.0,-86.0,-67.0,-86.0,-79.0,-70.0,-66.0,-64.0,-86.0,-88.0,-87.0,,,,,,,,,,,,,,,,,,,,,
771,21.75,11.25,-72.0,-57.0,-58.0,-57.0,-72.0,-66.0,-66.0,-69.0,-76.0,-65.0,-84.0,-75.0,-72.0,-66.0,-66.0,-85.0,-83.0,-87.0,,,,,,,,,,,,,,,,,,,,,
772,21.75,11.25,-78.0,-52.0,-53.0,-52.0,-77.0,-63.0,-63.0,-70.0,-76.0,-63.0,-75.0,-75.0,-77.0,-73.0,-73.0,-85.0,-85.0,-85.0,,,,,,,,,,,,,,,,,,,,,
773,21.75,11.25,-77.0,-56.0,-56.0,-57.0,-77.0,-64.0,-65.0,-68.0,-75.0,-64.0,-75.0,-75.0,-70.0,-68.0,-68.0,-86.0,-87.0,-85.0,,,,,,,,,,,,,,,,,,,,,
774,21.75,11.25,-78.0,-57.0,-56.0,-56.0,-71.0,-64.0,-64.0,-73.0,-75.0,-64.0,-76.0,-75.0,-77.0,-72.0,-73.0,-85.0,-86.0,-85.0,,,,,,,,,,,,,,,,,,,,,
775,21.75,11.25,-71.0,-57.0,-56.0,-58.0,-71.0,-69.0,-69.0,-68.0,-76.0,-70.0,-72.0,-75.0,-71.0,-68.0,-69.0,-85.0,-85.0,-85.0,,,,,,,,,,,,,,,,,,,,,
776,21.75,11.25,-73.0,-56.0,-56.0,-56.0,-71.0,-62.0,-63.0,-72.0,-77.0,-63.0,-85.0,-78.0,-73.0,-72.0,-72.0,-87.0,-85.0,-84.0,,,,,,,,,,,,,,,,,,,,,
777,21.75,11.25,-69.0,-57.0,-56.0,-56.0,-78.0,-63.0,-63.0,-69.0,-75.0,-63.0,-75.0,-76.0,-82.0,-69.0,-66.0,-85.0,-85.0,-84.0,,,,,,,,,,,,,,,,,,,,,
778,21.75,11.25,-70.0,-56.0,-56.0,-57.0,-78.0,-65.0,-65.0,-66.0,-76.0,-65.0,-76.0,-75.0,-70.0,-68.0,-66.0,-84.0,-85.0,-85.0,,,,,,,,,,,,,,,,,,,,,
779,21.75,11.25,-71.0,-56.0,-56.0,-56.0,-71.0,-73.0,-72.0,-66.0,-76.0,-73.0,-76.0,-71.0,-77.0,-66.0,-66.0,-84.0,-84.0,-85.0,,,,,,,,,,,,,,,,,,,,,
780,23.75,11.25,-71.0,-58.0,-57.0,-58.0,-72.0,-60.0,-59.0,-71.0,-73.0,-59.0,-73.0,-73.0,-71.0,-71.0,-71.0,,,,-88.0,-89.0,-88.0,,,,,,,,,,,,,,,,,,
781,23.75,11.25,-77.0,-56.0,-58.0,-59.0,-77.0,-59.0,-59.0,-72.0,-71.0,-59.0,-73.0,-72.0,-76.0,-71.0,-72.0,,-84.0,,-87.0,-87.0,-88.0,,,,,,,,,,,,,,,,,,
782,23.75,11.25,-74.0,-57.0,-57.0,-57.0,-74.0,-59.0,-59.0,-75.0,-69.0,-59.0,-70.0,-71.0,-74.0,-73.0,-75.0,-90.0,-90.0,-89.0,-87.0,-87.0,-88.0,,,,,,,,,,,,,,,,,,
783,23.75,11.25,-78.0,-57.0,-57.0,-57.0,-75.0,-64.0,-64.0,-67.0,-71.0,-65.0,-71.0,-70.0,-78.0,-66.0,-67.0,-90.0,-90.0,-89.0,-87.0,,-88.0,,,,,,,,,,,,,,,,,,
784,23.75,11.25,-77.0,-58.0,-57.0,-57.0,-76.0,-65.0,-64.0,-71.0,-71.0,-64.0,-72.0,-79.0,-77.0,-71.0,-71.0,,-89.0,-89.0,-88.0,-88.0,-88.0,,,,,,,,,,,,,,,,,,
785,23.75,11.25,-76.0,-56.0,-57.0,-56.0,-75.0,-59.0,-60.0,-71.0,-71.0,-59.0,-71.0,-71.0,-76.0,-69.0,-71.0,-88.0,-87.0,-89.0,-89.0,-88.0,-88.0,,,,,,,,,,,,,,,,,,
786,23.75,11.25,-77.0,-55.0,-56.0,-56.0,-77.0,-72.0,-72.0,-68.0,-79.0,-72.0,-71.0,-71.0,-78.0,-66.0,-68.0,-88.0,-87.0,,-88.0,-88.0,-87.0,,,,,,,,,,,,,,,,,,
787,23.75,11.25,-77.0,-57.0,-57.0,-57.0,-76.0,-63.0,-63.0,-68.0,-72.0,-61.0,-79.0,-79.0,-76.0,-68.0,-68.0,-88.0,-87.0,,-87.0,-89.0,-87.0,,,,,,,,,,,,,,,,,,
788,23.75,11.25,-76.0,-57.0,-56.0,-57.0,-77.0,-69.0,-68.0,-70.0,-70.0,-69.0,-71.0,-69.0,-76.0,-69.0,-70.0,,,,-87.0,-89.0,,,,,,,,,,,,,,,,,,,
789,23.75,11.25,-76.0,-57.0,-57.0,-57.0,-76.0,-63.0,-62.0,-68.0,-72.0,-63.0,-72.0,-70.0,-77.0,-68.0,-68.0,-86.0,-87.0,,-88.0,-89.0,-87.0,,,,,,,,,,,,,,,,,,
790,23.75,11.25,-76.0,-56.0,-56.0,-57.0,-76.0,-62.0,-62.0,-69.0,-71.0,-61.0,-71.0,-71.0,-77.0,-69.0,-68.0,-86.0,-87.0,,-87.0,-90.0,-88.0,,,,,,,,,,,,,,,,,,
791,23.75,11.25,-77.0,-56.0,-57.0,-56.0,-77.0,-63.0,-63.0,-69.0,-71.0,-63.0,-69.0,-71.0,-76.0,-68.0,-69.0,-86.0,-89.0,,-87.0,-87.0,-88.0,,,,,,,,,,,,,,,,,,
792,23.75,11.25,-76.0,-57.0,-57.0,-56.0,-77.0,-63.0,-63.0,-69.0,-71.0,-63.0,-71.0,-70.0,-77.0,-69.0,-69.0,-86.0,-86.0,,,-89.0,-87.0,,,,,,,,,,,,,,,,,,
793,23.75,11.25,-76.0,-58.0,-57.0,-56.0,-77.0,-64.0,-59.0,-69.0,-71.0,-64.0,-71.0,-71.0,-76.0,-67.0,-68.0,,-88.0,,-89.0,-89.0,-87.0,,,,,,,,,,,,,,,,,,
794,23.75,11.25,-77.0,-57.0,-56.0,-57.0,-77.0,-68.0,-68.0,-66.0,-70.0,-68.0,-72.0,-72.0,-76.0,-66.0,-66.0,,-86.0,,-89.0,-88.0,,,,,,,,,,,,,,,,,,,
795,23.75,11.25,-74.0,-57.0,-57.0,-57.0,-74.0,-63.0,-62.0,-72.0,-72.0,-63.0,-71.0,-72.0,-74.0,-71.0,-73.0,,-86.0,-87.0,-89.0,-88.0,-89.0,,,,,,,,,,,,,,,,,,
796,23.75,11.25,-76.0,-55.0,-54.0,-54.0,-76.0,-63.0,-62.0,-70.0,-80.0,-62.0,-80.0,-79.0,-76.0,-70.0,-70.0,,-86.0,-87.0,-89.0,-88.0,-89.0,,,,,,,,,,,,,,,,,,
797,23.75,11.25,-77.0,-57.0,-56.0,-56.0,-77.0,-70.0,-69.0,-65.0,-71.0,-69.0,-70.0,-72.0,-77.0,-65.0,-66.0,-89.0,-86.0,,-90.0,,,,,,,,,,,,,,,,,,,,
798,23.75,11.25,-77.0,-56.0,-57.0,-57.0,-76.0,-64.0,-63.0,-67.0,-71.0,-66.0,-72.0,-72.0,-76.0,-67.0,-68.0,-89.0,-86.0,,-88.0,,-88.0,,,,,,,,,,,,,,,,,,
799,23.75,11.25,-76.0,-57.0,-57.0,-57.0,-77.0,-67.0,-67.0,-67.0,-71.0,-67.0,-71.0,-72.0,-76.0,-68.0,-68.0,-88.0,-89.0,,-88.0,,-88.0,,,,,,,,,,,,,,,,,,
800,25.75,11.25,-66.0,-66.0,-67.0,-67.0,-66.0,-58.0,-59.0,-64.0,-77.0,-58.0,-76.0,-76.0,-66.0,-66.0,-66.0,,,,,,,,,,,,,,,,,,,,,,,,
801,25.75,11.25,-71.0,-66.0,-66.0,-65.0,-74.0,-52.0,-52.0,-67.0,-79.0,-53.0,-79.0,-80.0,-74.0,-67.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,
802,25.75,11.25,-73.0,-64.0,-64.0,-69.0,-69.0,-52.0,-52.0,-68.0,-79.0,-52.0,-80.0,-80.0,-70.0,-68.0,-68.0,,-90.0,,,,,-88.0,,,,,,,,,,,,,,,,,
803,25.75,11.25,-73.0,-65.0,-65.0,-65.0,-72.0,-52.0,-52.0,-68.0,-78.0,-52.0,-78.0,-79.0,-73.0,-68.0,-68.0,,-90.0,,,,,-88.0,,,,,,,,,,,,,,,,,
804,25.75,11.25,-74.0,-67.0,-67.0,-64.0,-74.0,-52.0,-52.0,-67.0,-78.0,-52.0,-79.0,-79.0,-73.0,-67.0,-67.0,-89.0,,,,,,,,,,,,,,,,,,,,,,,
805,25.75,11.25,-73.0,-68.0,-68.0,-68.0,-72.0,-52.0,-53.0,-67.0,-79.0,-52.0,-79.0,-79.0,-73.0,-67.0,-67.0,-89.0,-89.0,,,,,,,,,,,,,,,,,,,,,,
806,25.75,11.25,-72.0,-67.0,-66.0,-67.0,-71.0,-53.0,-53.0,-66.0,-79.0,-53.0,-78.0,-79.0,-72.0,-67.0,-67.0,,-89.0,,,,,,,,,,,,,,,,,,,,,,
807,25.75,11.25,-71.0,-69.0,-67.0,-67.0,-72.0,-54.0,-54.0,-67.0,-80.0,-54.0,-79.0,-78.0,-70.0,-67.0,-66.0,,,,,,,,,,,,,,,,,,,,,,,,
808,25.75,11.25,-72.0,-68.0,-68.0,-68.0,-70.0,-54.0,-54.0,-67.0,-79.0,-54.0,-80.0,-79.0,-72.0,-67.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,
809,25.75,11.25,-73.0,-68.0,-68.0,-68.0,-72.0,-52.0,-52.0,-67.0,-79.0,-52.0,-78.0,-79.0,-72.0,-67.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,
810,25.75,11.25,-72.0,-68.0,-68.0,-67.0,-69.0,-52.0,-52.0,-67.0,-79.0,-52.0,-79.0,-79.0,-72.0,-67.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,
811,25.75,11.25,-72.0,-69.0,-67.0,-68.0,-72.0,-52.0,-52.0,-67.0,-79.0,-52.0,-79.0,-80.0,-73.0,-67.0,-67.0,-89.0,,-88.0,,,,,,,,,,,,,,,,,,,,,
812,25.75,11.25,-71.0,-68.0,-67.0,-69.0,-70.0,-52.0,-53.0,-67.0,-79.0,-52.0,-80.0,-81.0,-72.0,-67.0,-67.0,-89.0,-89.0,-88.0,,,,,,,,,,,,,,,,,,,,,
813,25.75,11.25,-71.0,-68.0,-68.0,-67.0,-72.0,-52.0,-52.0,-67.0,-79.0,-52.0,-79.0,-79.0,-70.0,-71.0,-67.0,,-89.0,,,,,,,,,,,,,,,,,,,,,,
814,25.75,11.25,-72.0,-68.0,-68.0,-67.0,-73.0,-52.0,-52.0,-66.0,-80.0,-52.0,-78.0,-79.0,-72.0,-67.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,
815,25.75,11.25,-72.0,-68.0,-67.0,-68.0,-70.0,-52.0,-52.0,-67.0,-79.0,-53.0,-79.0,-79.0,-72.0,-67.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,
816,25.75,11.25,-70.0,-67.0,-67.0,-66.0,-73.0,-52.0,-52.0,-67.0,-79.0,-53.0,-80.0,-80.0,-73.0,-67.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,
817,25.75,11.25,-72.0,-69.0,-69.0,-67.0,-70.0,-52.0,-52.0,-67.0,-79.0,-53.0,-79.0,-80.0,-72.0,-67.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,
818,25.75,11.25,-72.0,-67.0,-67.0,-67.0,-73.0,-52.0,-52.0,-66.0,-80.0,-52.0,-80.0,-79.0,-70.0,-67.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,
819,25.75,11.25,-72.0,-69.0,-69.0,-68.0,-73.0,-52.0,-52.0,-66.0,-79.0,-52.0,-79.0,-79.0,-72.0,-67.0,-67.0,,,,,,,,,,,,,,,,,,,,,,,,
820,27.75,11.25,-76.0,-62.0,-62.0,-62.0,-77.0,-54.0,-54.0,-64.0,-78.0,-54.0,-78.0,-78.0,-77.0,-64.0,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
821,27.75,11.25,-79.0,-69.0,-68.0,-69.0,-79.0,-53.0,-54.0,-74.0,-76.0,-54.0,-76.0,-85.0,-77.0,-73.0,-74.0,,,,,,,,,,,,,,,,,,,,,,,,
822,27.75,11.25,-77.0,-68.0,-69.0,-69.0,-77.0,-68.0,-67.0,-60.0,-73.0,-67.0,-74.0,-75.0,-78.0,-60.0,-60.0,,,,,,,,,,,,,,,,,,,,,,,,
823,27.75,11.25,-73.0,-68.0,-69.0,-69.0,-73.0,-54.0,-53.0,-60.0,-74.0,-54.0,-74.0,-74.0,-75.0,-59.0,-59.0,,,,,,,,,,,,,,,,,,,,,,,,
824,27.75,11.25,-79.0,-67.0,-68.0,-67.0,-79.0,-59.0,-59.0,-60.0,-74.0,-59.0,-74.0,-74.0,-79.0,-59.0,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
825,27.75,11.25,-79.0,-64.0,-64.0,-64.0,-79.0,-50.0,-50.0,-64.0,-74.0,-50.0,-74.0,-74.0,-80.0,-64.0,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
826,27.75,11.25,-74.0,-69.0,-68.0,-69.0,-73.0,-53.0,-53.0,-64.0,-73.0,-52.0,-73.0,-73.0,-75.0,-64.0,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
827,27.75,11.25,-76.0,-68.0,-67.0,-68.0,-74.0,-51.0,-51.0,-59.0,-74.0,-51.0,-75.0,-75.0,-77.0,-59.0,-60.0,,,,,,,,,,,,,,,,,,,,,,,,
828,27.75,11.25,-76.0,-67.0,-68.0,-68.0,-76.0,-51.0,-51.0,-62.0,-74.0,-51.0,-74.0,-73.0,-76.0,-62.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,
829,27.75,11.25,-76.0,-71.0,-67.0,-72.0,-75.0,-50.0,-50.0,-61.0,-75.0,-50.0,-75.0,-74.0,-75.0,-61.0,-61.0,,,,,,,,,,,,,,,,,,,,,,,,
830,27.75,11.25,-76.0,-67.0,-67.0,-68.0,-75.0,-53.0,-53.0,-58.0,-83.0,-53.0,-73.0,-73.0,-76.0,-57.0,-57.0,,-88.0,,,,,,,,,,,,,,,,,,,,,,
831,27.75,11.25,-76.0,-66.0,-66.0,-66.0,-74.0,-70.0,-69.0,-62.0,-74.0,-70.0,-75.0,-74.0,-76.0,-62.0,-62.0,-87.0,-89.0,-90.0,,,,,,,,,,,,,,,,,,,,,
832,27.75,11.25,-75.0,-73.0,-69.0,-70.0,-75.0,-49.0,-49.0,-60.0,-74.0,-49.0,-75.0,-75.0,-76.0,-59.0,-59.0,-87.0,-89.0,-90.0,,,,,,,,,,,,,,,,,,,,,
833,27.75,11.25,-74.0,-66.0,-66.0,-66.0,-72.0,-50.0,-50.0,-56.0,-73.0,-50.0,-73.0,-73.0,-74.0,-56.0,-57.0,,,,,,,,,,,,,,,,,,,,,,,,
834,27.75,11.25,-78.0,-69.0,-71.0,-70.0,-74.0,-51.0,-51.0,-58.0,-73.0,-52.0,-74.0,-73.0,-77.0,-58.0,-59.0,,,,,,,,,,,,,,,,,,,,,,,,
835,27.75,11.25,-72.0,-65.0,-65.0,-65.0,-75.0,-53.0,-53.0,-58.0,-73.0,-53.0,-73.0,-74.0,-75.0,-59.0,-58.0,,,,,,,,,,,,,,,,,,,,,,,,
836,27.75,11.25,-76.0,-70.0,-65.0,-72.0,-73.0,-48.0,-48.0,-63.0,-74.0,-48.0,-74.0,-74.0,-75.0,-63.0,-63.0,,-89.0,,,,,,,,,,,,,,,,,,,,,,
837,27.75,11.25,-77.0,-68.0,-68.0,-68.0,-74.0,-49.0,-49.0,-59.0,-73.0,-49.0,-74.0,-74.0,-76.0,-59.0,-59.0,,-87.0,,,,,,,,,,,,,,,,,,,,,,
838,27.75,11.25,-73.0,-67.0,-67.0,-67.0,-71.0,-48.0,-48.0,-64.0,-73.0,-48.0,-73.0,-72.0,-72.0,-64.0,-59.0,,-87.0,,,,,,,,,,,,,,,,,,,,,,
839,27.75,11.25,-75.0,-67.0,-67.0,-67.0,-73.0,-50.0,-50.0,-59.0,-83.0,-50.0,-73.0,-83.0,-73.0,-59.0,-58.0,,,,,,,,,,,,,,,,,,,,,,,,
840,29.75,11.25,-69.0,-57.0,-56.0,-57.0,-75.0,-46.0,-45.0,-57.0,-74.0,-46.0,-74.0,-75.0,-77.0,-58.0,-57.0,,,,,,,,,,,,,,,,,,,,,,,,
841,29.75,11.25,-79.0,-61.0,-58.0,-59.0,-76.0,-45.0,-45.0,-57.0,-77.0,-46.0,-77.0,-77.0,-79.0,-57.0,-57.0,,,,,,,,,,,,,,,,,,,,,,,,
842,29.75,11.25,-79.0,-58.0,-58.0,-58.0,-76.0,-50.0,-50.0,-62.0,-85.0,-50.0,-83.0,-84.0,-75.0,-62.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,
843,29.75,11.25,-79.0,-61.0,-61.0,-60.0,-76.0,-45.0,-45.0,-57.0,-75.0,-45.0,-76.0,-76.0,-75.0,-56.0,-63.0,,,,,,,,,,,,,,,,,,,,,,,,
844,29.75,11.25,-78.0,-62.0,-62.0,-62.0,-78.0,-44.0,-44.0,-62.0,-75.0,-44.0,-75.0,-76.0,,-62.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,
845,29.75,11.25,-87.0,-59.0,-59.0,-58.0,-77.0,-45.0,-44.0,-62.0,-77.0,-45.0,-76.0,-76.0,-85.0,-62.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,
846,29.75,11.25,-77.0,-59.0,-58.0,-59.0,-76.0,-44.0,-45.0,-62.0,-76.0,-45.0,-76.0,-76.0,-76.0,-57.0,-56.0,,,,,,,,,,,,,,,,,,,,,,,,
847,29.75,11.25,-77.0,-59.0,-58.0,-58.0,-75.0,-45.0,-44.0,-62.0,-75.0,-44.0,-75.0,-76.0,-77.0,-56.0,-56.0,,,,,,,,,,,,,,,,,,,,,,,,
848,29.75,11.25,-76.0,-62.0,-62.0,-62.0,-79.0,-44.0,-44.0,-62.0,-84.0,-45.0,-75.0,-76.0,-85.0,-62.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,
849,29.75,11.25,-76.0,-62.0,-59.0,-62.0,-77.0,-44.0,-44.0,-56.0,-75.0,-45.0,-76.0,-76.0,-78.0,-56.0,-56.0,,,,,,,,,,,,,,,,,,,,,,,,
850,29.75,11.25,-76.0,-62.0,-58.0,-59.0,-78.0,-44.0,-45.0,-58.0,-79.0,-44.0,-78.0,-76.0,-76.0,-60.0,-61.0,,,,,,,,,,,,,,,,,,,,,,,,
851,29.75,11.25,-76.0,-60.0,-59.0,-61.0,-78.0,-45.0,-45.0,-62.0,-76.0,-45.0,-76.0,-76.0,-78.0,-62.0,-63.0,,,,,,,,,,,,,,,,,,,,,,,,
852,29.75,11.25,-77.0,-57.0,-57.0,-58.0,-77.0,-42.0,-42.0,-56.0,-73.0,-38.0,-73.0,-73.0,-76.0,-56.0,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
853,29.75,11.25,-82.0,-60.0,-58.0,-57.0,-81.0,-52.0,-51.0,-57.0,-75.0,-52.0,-75.0,-75.0,-81.0,-56.0,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
854,29.75,11.25,-77.0,-59.0,-59.0,-59.0,-76.0,-45.0,-46.0,-62.0,-75.0,-45.0,-75.0,-74.0,-80.0,-62.0,-62.0,,,,,,,,,,,,,,,,,,,,,,,,
855,29.75,11.25,-84.0,-58.0,-58.0,-58.0,-75.0,-46.0,-47.0,-61.0,-83.0,-46.0,-75.0,-74.0,-78.0,-57.0,-61.0,,,,,,,,,,,,,,,,,,,,,,,,
856,29.75,11.25,-85.0,-57.0,-58.0,-59.0,-76.0,-46.0,-46.0,-62.0,-76.0,-46.0,-84.0,-84.0,-77.0,-56.0,-56.0,,,,,,,,,,,,,,,,,,,,,,,,
857,29.75,11.25,-77.0,-58.0,-58.0,-58.0,-77.0,-44.0,-45.0,-61.0,-76.0,-45.0,-81.0,-80.0,-79.0,-59.0,-61.0,,,,,,,,,,,,,,,,,,,,,,,,
858,29.75,11.25,-73.0,-57.0,-57.0,-58.0,-77.0,-37.0,-37.0,-57.0,-79.0,-37.0,-79.0,-79.0,-84.0,-55.0,-56.0,,,,,,,,,,,,,,,,,,,,,,,,
859,29.75,11.25,-77.0,-59.0,-59.0,-58.0,-74.0,-42.0,-43.0,-55.0,-81.0,-42.0,-81.0,-81.0,-78.0,-56.0,-56.0,,,,,,,,,,,,,,,,,,,,,,,,
860,31.75,11.25,-82.0,-64.0,-63.0,-64.0,-73.0,-49.0,-49.0,-67.0,-73.0,-49.0,-72.0,-73.0,-82.0,-66.0,-67.0,,,,,,,,,,,,,,,,,,-89.0,,,,,,
861,31.75,11.25,-78.0,-68.0,-64.0,-68.0,-73.0,-42.0,-43.0,-56.0,-77.0,-42.0,-77.0,-76.0,-84.0,-56.0,-68.0,,,,,,,,,,,,,,,,,,,,,,,,
862,31.75,11.25,-78.0,-66.0,-66.0,-66.0,,-42.0,-43.0,-64.0,-76.0,-43.0,-76.0,-75.0,-84.0,-55.0,-64.0,,,,,,,,,,,,,,,,,,,,,,,,
863,31.75,11.25,-84.0,-66.0,-66.0,-66.0,-76.0,-43.0,-43.0,-64.0,-83.0,-43.0,-75.0,-75.0,-79.0,-64.0,-63.0,,,,,,,,,,,,,,,,,,,,,,,,
864,31.75,11.25,-75.0,-71.0,-71.0,-71.0,-76.0,-43.0,-43.0,-56.0,-77.0,-43.0,-75.0,-76.0,-82.0,-56.0,-56.0,,,,,,,,,,,,,,,,,,,-89.0,,,,,
865,31.75,11.25,-75.0,-67.0,-67.0,-67.0,,-42.0,-42.0,-67.0,-81.0,-42.0,-81.0,-79.0,-77.0,-66.0,-66.0,,,,,,,,,,,,,,,,,,,-89.0,-88.0,,,,
866,31.75,11.25,-76.0,-67.0,-67.0,-67.0,,-43.0,-42.0,-64.0,-76.0,-43.0,-78.0,-77.0,-75.0,-64.0,-64.0,,,,,,,,,,,,,,,,,,,,-88.0,,,,
